# x/xi     	 z/xi     	#Re(OP0) 	#Im(OP0)  	#Re(OP1) 	#Im(OP1)  	#Re(OP2) 	#Im(OP2)  	total_FE  	bulk_FE   	grad_FE
-10.00000000	1.60000000	1.09346174  0.00000000	1.09346175  0.00000000	0.43175799  0.00000000	0.00000000	0.00000000	0.00000000
-9.60000000	1.60000000	1.09346168  0.00000000	1.09346168  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-9.20000000	1.60000000	1.09346168  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-8.80000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-8.40000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-8.00000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-7.60000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-7.20000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-6.80000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-6.40000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-6.00000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-5.60000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-5.20000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-4.80000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-4.40000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-4.00000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-3.60000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-3.20000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-2.80000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-2.40000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-2.00000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-1.60000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-1.20000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-0.80000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-0.40000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
0.40000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
0.80000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
1.20000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
1.60000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
2.00000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
2.40000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
2.80000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
3.20000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
3.60000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
4.00000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
4.40000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
4.80000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
5.20000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
5.60000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
6.00000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
6.40000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
6.80000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
7.20000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
7.60000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
8.00000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
8.40000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
8.80000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
9.20000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
9.60000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
10.00000000	1.60000000	1.09346167  0.00000000	1.09346167  0.00000000	0.43175797  0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	2.00000000	1.08535061  0.00000000	1.08535062  0.00000000	0.52062924  0.00000000	0.00000000	0.00000000	0.00000000
-9.60000000	2.00000000	1.08535056  0.00000000	1.08535055  0.00000000	0.52062921  0.00000000	0.00000000	0.00000000	0.00000000
-9.20000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062921  0.00000000	0.00000000	0.00000000	0.00000000
-8.80000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062921  0.00000000	0.00000000	0.00000000	0.00000000
-8.40000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-8.00000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-7.60000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-7.20000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-6.80000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-6.40000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-6.00000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-5.60000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-5.20000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-4.80000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-4.40000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-4.00000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-3.60000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-3.20000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-2.80000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-2.40000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-2.00000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-1.60000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-1.20000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-0.80000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-0.40000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
0.40000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
0.80000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
1.20000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
1.60000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
2.00000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
2.40000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
2.80000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
3.20000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
3.60000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
4.00000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
4.40000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
4.80000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
5.20000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
5.60000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
6.00000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
6.40000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
6.80000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
7.20000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
7.60000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
8.00000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
8.40000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
8.80000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
9.20000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
9.60000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
10.00000000	2.00000000	1.08535055  0.00000000	1.08535055  0.00000000	0.52062920  0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	2.40000000	1.07663885  0.00000000	1.07663886  0.00000000	0.59935140  0.00000000	0.00000000	0.00000000	0.00000000
-9.60000000	2.40000000	1.07663880  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-9.20000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-8.80000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-8.40000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-8.00000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-7.60000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-7.20000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-6.80000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-6.40000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-6.00000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-5.60000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-5.20000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-4.80000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-4.40000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-4.00000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-3.60000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-3.20000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-2.80000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-2.40000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-2.00000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-1.60000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-1.20000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-0.80000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-0.40000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
0.40000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
0.80000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
1.20000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
1.60000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
2.00000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
2.40000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
2.80000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
3.20000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
3.60000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
4.00000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
4.40000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
4.80000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
5.20000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
5.60000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
6.00000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
6.40000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
6.80000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
7.20000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
7.60000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
8.00000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
8.40000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
8.80000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
9.20000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
9.60000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
10.00000000	2.40000000	1.07663879  0.00000000	1.07663879  0.00000000	0.59935137  0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	2.80000000	1.06777122  0.00000000	1.06777122  0.00000000	0.66783881  0.00000000	0.00000000	0.00000000	0.00000000
-9.60000000	2.80000000	1.06777116  0.00000000	1.06777115  0.00000000	0.66783878  0.00000000	0.00000000	0.00000000	0.00000000
-9.20000000	2.80000000	1.06777115  0.00000000	1.06777115  0.00000000	0.66783878  0.00000000	0.00000000	0.00000000	0.00000000
-8.80000000	2.80000000	1.06777115  0.00000000	1.06777115  0.00000000	0.66783878  0.00000000	0.00000000	0.00000000	0.00000000
-8.40000000	2.80000000	1.06777115  0.00000000	1.06777115  0.00000000	0.66783877  0.00000000	0.00000000	0.00000000	0.00000000
